TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;Time
0.246610889;0.022610889;0.167610889;0.014610889;0.086610889;0.075610889;0.142610889;0.014610889;0.094610889;0.025610889;0.121610889;0.012610889;0.079610889;-0.000389111;0.079610889;-0.007389111;0.092610889;0.024610889;0.076610889;0.002610889;0.095610889;0.000610889;0.077610889;0.014610889;0.063610889;0.020610889;0.062610889;0.021610889;0.059610889;0.021610889;0.062610889;-0.007389111;0.076610889;0.026610889;0.038610889;-0.013389111;0.083610889;0.017610889;0.054610889;0.027610889;0.115610889;0.068610889;0.029610889;0.042610889;-0.008389111;0.061610889;0.031610889;0.055610889;0.015610889;0.059610889;0.071610889;0.075610889;0.010610889;0.058610889;-0.006389111;0.069610889;0.001610889;0.065610889;0.025610889;0.067610889;0.052610889;0.075610889;0.007610889;0.033610889;-0.012389111;0.037610889;0.023610889;0.079610889;0.015610889;0.059610889;0.040610889;0.029610889;-0.004389111;0.037610889;-0.027389111;0.038610889;0.004610889;0.096610889;0.001610889;0.036610889;99.84961089
0.228610889;0.024610889;0.151610889;0.013610889;0.092610889;0.076610889;0.175610889;0.013610889;0.108610889;0.021610889;0.140610889;0.015610889;0.099610889;-0.000389111;0.094610889;-0.010389111;0.111610889;0.023610889;0.084610889;0.001610889;0.108610889;0.007610889;0.093610889;0.016610889;0.069610889;0.018610889;0.074610889;0.019610889;0.068610889;0.019610889;0.076610889;-0.002389111;0.088610889;0.026610889;0.047610889;-0.015389111;0.092610889;0.016610889;0.063610889;0.026610889;0.127610889;0.078610889;0.033610889;0.071610889;-0.008389111;0.072610889;0.031610889;0.067610889;0.015610889;0.068610889;0.080610889;0.084610889;0.012610889;0.069610889;-0.006389111;0.078610889;0.001610889;0.075610889;0.024610889;0.079610889;0.061610889;0.085610889;0.010610889;0.040610889;-0.013389111;0.045610889;0.021610889;0.085610889;0.016610889;0.067610889;0.051610889;0.035610889;-0.001389111;0.045610889;-0.025389111;0.050610889;0.005610889;0.109610889;0.004610889;0.046610889;104.8496109
0.225610889;0.033610889;0.177610889;0.013610889;0.154610889;0.078610889;0.203610889;0.013610889;0.116610889;0.021610889;0.178610889;0.018610889;0.120610889;0.001610889;0.120610889;-0.012389111;0.134610889;0.023610889;0.094610889;0.000610889;0.117610889;0.008610889;0.104610889;0.016610889;0.078610889;0.018610889;0.082610889;0.017610889;0.078610889;0.017610889;0.089610889;-0.001389111;0.096610889;0.026610889;0.056610889;-0.015389111;0.101610889;0.014610889;0.071610889;0.026610889;0.148610889;0.093610889;0.034610889;0.090610889;-0.009389111;0.079610889;0.033610889;0.077610889;0.014610889;0.077610889;0.101610889;0.095610889;0.011610889;0.082610889;-0.008389111;0.091610889;-0.000389111;0.082610889;0.024610889;0.086610889;0.071610889;0.095610889;0.011610889;0.049610889;-0.014389111;0.052610889;0.022610889;0.094610889;0.013610889;0.072610889;0.060610889;0.044610889;-0.002389111;0.052610889;-0.027389111;0.057610889;0.003610889;0.118610889;0.002610889;0.050610889;109.8496109
0.292610889;0.051610889;0.231610889;0.018610889;0.260610889;0.076610889;0.280610889;0.014610889;0.152610889;0.025610889;0.212610889;0.027610889;0.164610889;0.004610889;0.160610889;-0.007389111;0.159610889;0.023610889;0.121610889;0.004610889;0.143610889;0.018610889;0.124610889;0.020610889;0.093610889;0.019610889;0.102610889;0.019610889;0.088610889;0.020610889;0.107610889;0.006610889;0.110610889;0.028610889;0.071610889;-0.013389111;0.121610889;0.017610889;0.083610889;0.028610889;0.174610889;0.106610889;0.037610889;0.127610889;-0.007389111;0.101610889;0.032610889;0.088610889;0.016610889;0.092610889;0.128610889;0.142610889;0.016610889;0.096610889;-0.005389111;0.105610889;0.002610889;0.095610889;0.025610889;0.098610889;0.088610889;0.110610889;0.014610889;0.062610889;-0.011389111;0.067610889;0.021610889;0.107610889;0.016610889;0.086610889;0.072610889;0.058610889;0.000610889;0.066610889;-0.027389111;0.070610889;0.005610889;0.129610889;0.002610889;0.062610889;114.8496109
0.320610889;0.056610889;0.237610889;0.018610889;0.298610889;0.081610889;0.325610889;0.012610889;0.191610889;0.020610889;0.235610889;0.033610889;0.201610889;0.005610889;0.185610889;-0.006389111;0.196610889;0.026610889;0.150610889;0.003610889;0.163610889;0.024610889;0.137610889;0.021610889;0.107610889;0.020610889;0.114610889;0.019610889;0.106610889;0.021610889;0.131610889;0.012610889;0.128610889;0.030610889;0.083610889;-0.013389111;0.133610889;0.018610889;0.093610889;0.027610889;0.195610889;0.125610889;0.039610889;0.146610889;-0.005389111;0.120610889;0.035610889;0.104610889;0.015610889;0.114610889;0.155610889;0.166610889;0.016610889;0.111610889;-0.005389111;0.122610889;0.001610889;0.108610889;0.022610889;0.114610889;0.100610889;0.124610889;0.018610889;0.072610889;-0.012389111;0.079610889;0.023610889;0.124610889;0.014610889;0.100610889;0.089610889;0.070610889;0.001610889;0.074610889;-0.025389111;0.080610889;0.004610889;0.140610889;0.001610889;0.075610889;119.8496109
0.341610889;0.073610889;0.280610889;0.023610889;0.328610889;0.078610889;0.333610889;0.016610889;0.275610889;0.026610889;0.265610889;0.037610889;0.235610889;0.004610889;0.221610889;-0.008389111;0.232610889;0.023610889;0.195610889;0.002610889;0.198610889;0.033610889;0.161610889;0.021610889;0.120610889;0.021610889;0.145610889;0.020610889;0.119610889;0.020610889;0.163610889;0.019610889;0.149610889;0.032610889;0.095610889;-0.014389111;0.148610889;0.017610889;0.101610889;0.028610889;0.218610889;0.159610889;0.047610889;0.206610889;-0.005389111;0.159610889;0.038610889;0.120610889;0.015610889;0.144610889;0.187610889;0.202610889;0.021610889;0.130610889;-0.006389111;0.146610889;0.003610889;0.121610889;0.026610889;0.138610889;0.115610889;0.140610889;0.021610889;0.089610889;-0.010389111;0.093610889;0.021610889;0.140610889;0.015610889;0.112610889;0.106610889;0.086610889;0.003610889;0.091610889;-0.023389111;0.096610889;0.006610889;0.156610889;0.003610889;0.089610889;124.8496109
0.370610889;0.073610889;0.316610889;0.025610889;0.327610889;0.082610889;0.368610889;0.013610889;0.346610889;0.022610889;0.313610889;0.049610889;0.280610889;0.007610889;0.270610889;-0.006389111;0.268610889;0.025610889;0.276610889;0.002610889;0.253610889;0.040610889;0.198610889;0.024610889;0.135610889;0.020610889;0.185610889;0.019610889;0.134610889;0.020610889;0.206610889;0.028610889;0.191610889;0.035610889;0.115610889;-0.013389111;0.185610889;0.016610889;0.118610889;0.026610889;0.247610889;0.180610889;0.047610889;0.233610889;-0.007389111;0.202610889;0.031610889;0.132610889;0.015610889;0.187610889;0.219610889;0.254610889;0.025610889;0.154610889;-0.004389111;0.164610889;0.002610889;0.138610889;0.023610889;0.160610889;0.135610889;0.158610889;0.027610889;0.104610889;-0.010389111;0.109610889;0.022610889;0.168610889;0.015610889;0.126610889;0.139610889;0.102610889;0.009610889;0.109610889;-0.024389111;0.122610889;0.005610889;0.169610889;0.002610889;0.102610889;129.8496109
0.462610889;0.100610889;0.435610889;0.028610889;0.337610889;0.083610889;0.442610889;0.014610889;0.414610889;0.022610889;0.349610889;0.055610889;0.331610889;0.011610889;0.311610889;-0.009389111;0.309610889;0.023610889;0.292610889;0.001610889;0.317610889;0.050610889;0.253610889;0.026610889;0.159610889;0.020610889;0.244610889;0.019610889;0.158610889;0.019610889;0.268610889;0.034610889;0.245610889;0.035610889;0.137610889;-0.012389111;0.241610889;0.017610889;0.132610889;0.027610889;0.278610889;0.206610889;0.047610889;0.275610889;-0.007389111;0.249610889;0.029610889;0.150610889;0.015610889;0.221610889;0.246610889;0.325610889;0.029610889;0.171610889;-0.004389111;0.191610889;0.001610889;0.156610889;0.024610889;0.176610889;0.153610889;0.172610889;0.029610889;0.121610889;-0.008389111;0.128610889;0.023610889;0.205610889;0.017610889;0.145610889;0.179610889;0.123610889;0.013610889;0.132610889;-0.022389111;0.161610889;0.006610889;0.197610889;0.004610889;0.123610889;134.8496109
0.531610889;0.145610889;0.509610889;0.031610889;0.376610889;0.082610889;0.485610889;0.015610889;0.477610889;0.024610889;0.432610889;0.062610889;0.405610889;0.011610889;0.393610889;-0.007389111;0.404610889;0.022610889;0.406610889;0.001610889;0.391610889;0.057610889;0.322610889;0.026610889;0.175610889;0.021610889;0.311610889;0.019610889;0.198610889;0.020610889;0.332610889;0.044610889;0.299610889;0.033610889;0.154610889;-0.014389111;0.306610889;0.018610889;0.147610889;0.026610889;0.298610889;0.267610889;0.055610889;0.339610889;-0.007389111;0.343610889;0.034610889;0.173610889;0.014610889;0.282610889;0.269610889;0.380610889;0.034610889;0.196610889;-0.004389111;0.216610889;0.001610889;0.164610889;0.023610889;0.183610889;0.170610889;0.183610889;0.033610889;0.136610889;-0.009389111;0.144610889;0.021610889;0.252610889;0.015610889;0.176610889;0.211610889;0.136610889;0.013610889;0.153610889;-0.023389111;0.191610889;0.004610889;0.225610889;0.002610889;0.151610889;139.8496109
0.571610889;0.172610889;0.562610889;0.030610889;0.422610889;0.087610889;0.538610889;0.017610889;0.536610889;0.022610889;0.506610889;0.078610889;0.476610889;0.015610889;0.512610889;-0.005389111;0.509610889;0.026610889;0.502610889;0.004610889;0.473610889;0.071610889;0.421610889;0.032610889;0.227610889;0.025610889;0.399610889;0.021610889;0.257610889;0.023610889;0.407610889;0.055610889;0.384610889;0.040610889;0.196610889;-0.011389111;0.392610889;0.019610889;0.161610889;0.028610889;0.346610889;0.335610889;0.061610889;0.389610889;-0.005389111;0.412610889;0.033610889;0.226610889;0.017610889;0.350610889;0.300610889;0.470610889;0.037610889;0.236610889;-0.002389111;0.247610889;0.003610889;0.210610889;0.026610889;0.234610889;0.204610889;0.221610889;0.041610889;0.153610889;-0.006389111;0.172610889;0.022610889;0.310610889;0.017610889;0.234610889;0.255610889;0.176610889;0.020610889;0.183610889;-0.020389111;0.235610889;0.007610889;0.273610889;0.005610889;0.195610889;144.8496109
0.619610889;0.196610889;0.591610889;0.025610889;0.497610889;0.090610889;0.605610889;0.015610889;0.578610889;0.023610889;0.582610889;0.088610889;0.506610889;0.016610889;0.494610889;-0.005389111;0.587610889;0.025610889;0.433610889;0.003610889;0.533610889;0.081610889;0.473610889;0.034610889;0.270610889;0.022610889;0.448610889;0.021610889;0.255610889;0.022610889;0.473610889;0.067610889;0.423610889;0.043610889;0.227610889;-0.010389111;0.451610889;0.018610889;0.175610889;0.029610889;0.359610889;0.381610889;0.062610889;0.453610889;-0.002389111;0.415610889;0.035610889;0.205610889;0.016610889;0.296610889;0.337610889;0.475610889;0.038610889;0.237610889;-0.002389111;0.226610889;0.003610889;0.186610889;0.026610889;0.206610889;0.222610889;0.240610889;0.043610889;0.167610889;-0.006389111;0.204610889;0.023610889;0.313610889;0.015610889;0.231610889;0.285610889;0.187610889;0.023610889;0.224610889;-0.020389111;0.249610889;0.008610889;0.268610889;0.004610889;0.193610889;149.8496109
0.653610889;0.248610889;0.637610889;0.027610889;0.539610889;0.087610889;0.647610889;0.015610889;0.619610889;0.021610889;0.626610889;0.104610889;0.559610889;0.019610889;0.630610889;-0.003389111;0.644610889;0.026610889;0.550610889;0.002610889;0.574610889;0.097610889;0.549610889;0.034610889;0.357610889;0.022610889;0.506610889;0.021610889;0.371610889;0.021610889;0.508610889;0.074610889;0.491610889;0.042610889;0.292610889;-0.013389111;0.512610889;0.017610889;0.187610889;0.026610889;0.404610889;0.454610889;0.068610889;0.488610889;-0.001389111;0.508610889;0.036610889;0.277610889;0.015610889;0.418610889;0.385610889;0.510610889;0.043610889;0.267610889;-0.001389111;0.245610889;0.001610889;0.207610889;0.025610889;0.240610889;0.278610889;0.291610889;0.048610889;0.181610889;-0.004389111;0.263610889;0.026610889;0.371610889;0.017610889;0.315610889;0.340610889;0.225610889;0.027610889;0.275610889;-0.019389111;0.322610889;0.009610889;0.321610889;0.004610889;0.264610889;154.8496109
0.682610889;0.270610889;0.686610889;0.033610889;0.598610889;0.087610889;0.707610889;0.015610889;0.693610889;0.023610889;0.711610889;0.125610889;0.608610889;0.021610889;0.708610889;-0.005389111;0.720610889;0.024610889;0.566610889;0.002610889;0.623610889;0.119610889;0.603610889;0.036610889;0.428610889;0.022610889;0.553610889;0.020610889;0.462610889;0.020610889;0.560610889;0.089610889;0.558610889;0.046610889;0.364610889;-0.009389111;0.581610889;0.018610889;0.206610889;0.029610889;0.437610889;0.498610889;0.074610889;0.531610889;-0.004389111;0.550610889;0.032610889;0.296610889;0.016610889;0.453610889;0.443610889;0.560610889;0.048610889;0.281610889;-0.002389111;0.272610889;0.002610889;0.227610889;0.025610889;0.243610889;0.365610889;0.373610889;0.058610889;0.222610889;-0.003389111;0.341610889;0.024610889;0.422610889;0.017610889;0.410610889;0.395610889;0.272610889;0.035610889;0.334610889;-0.018389111;0.394610889;0.007610889;0.393610889;0.004610889;0.346610889;159.8496109
0.724610889;0.331610889;0.721610889;0.039610889;0.645610889;0.088610889;0.759610889;0.016610889;0.749610889;0.023610889;0.775610889;0.156610889;0.660610889;0.027610889;0.802610889;-0.003389111;0.791610889;0.026610889;0.643610889;0.002610889;0.677610889;0.165610889;0.657610889;0.041610889;0.544610889;0.023610889;0.619610889;0.020610889;0.561610889;0.021610889;0.595610889;0.107610889;0.611610889;0.050610889;0.437610889;-0.011389111;0.634610889;0.018610889;0.243610889;0.027610889;0.488610889;0.575610889;0.084610889;0.582610889;-0.001389111;0.612610889;0.036610889;0.402610889;0.015610889;0.534610889;0.543610889;0.633610889;0.057610889;0.325610889;-0.000389111;0.348610889;0.004610889;0.267610889;0.026610889;0.264610889;0.459610889;0.459610889;0.064610889;0.282610889;-0.002389111;0.419610889;0.021610889;0.467610889;0.018610889;0.474610889;0.446610889;0.332610889;0.037610889;0.395610889;-0.019389111;0.451610889;0.009610889;0.450610889;0.004610889;0.401610889;164.8496109
0.744610889;0.334610889;0.743610889;0.037610889;0.687610889;0.088610889;0.803610889;0.014610889;0.787610889;0.023610889;0.833610889;0.161610889;0.697610889;0.026610889;0.827610889;-0.006389111;0.824610889;0.021610889;0.569610889;0.003610889;0.699610889;0.185610889;0.693610889;0.040610889;0.591610889;0.024610889;0.660610889;0.019610889;0.574610889;0.019610889;0.624610889;0.128610889;0.658610889;0.048610889;0.507610889;-0.012389111;0.670610889;0.015610889;0.273610889;0.024610889;0.507610889;0.621610889;0.083610889;0.630610889;-0.001389111;0.614610889;0.034610889;0.377610889;0.014610889;0.515610889;0.605610889;0.623610889;0.059610889;0.276610889;-0.000389111;0.281610889;0.001610889;0.249610889;0.022610889;0.248610889;0.508610889;0.526610889;0.068610889;0.308610889;-0.002389111;0.441610889;0.022610889;0.518610889;0.014610889;0.504610889;0.488610889;0.371610889;0.040610889;0.434610889;-0.018389111;0.485610889;0.007610889;0.480610889;0.003610889;0.398610889;169.8496109
0.793610889;0.369610889;0.789610889;0.047610889;0.732610889;0.088610889;0.866610889;0.019610889;0.828610889;0.025610889;0.887610889;0.179610889;0.753610889;0.032610889;0.880610889;-0.005389111;0.866610889;0.026610889;0.645610889;0.003610889;0.719610889;0.224610889;0.723610889;0.041610889;0.668610889;0.024610889;0.685610889;0.023610889;0.638610889;0.023610889;0.653610889;0.148610889;0.692610889;0.052610889;0.605610889;-0.009389111;0.702610889;0.019610889;0.328610889;0.028610889;0.586610889;0.653610889;0.093610889;0.658610889;0.002610889;0.681610889;0.037610889;0.445610889;0.016610889;0.587610889;0.672610889;0.736610889;0.064610889;0.286610889;0.000610889;0.354610889;0.002610889;0.271610889;0.026610889;0.306610889;0.569610889;0.586610889;0.069610889;0.356610889;-0.002389111;0.500610889;0.024610889;0.561610889;0.017610889;0.545610889;0.528610889;0.433610889;0.047610889;0.477610889;-0.015389111;0.526610889;0.007610889;0.527610889;0.002610889;0.441610889;174.8496109
0.834610889;0.374610889;0.827610889;0.050610889;0.747610889;0.091610889;0.907610889;0.018610889;0.847610889;0.023610889;0.910610889;0.210610889;0.820610889;0.033610889;0.944610889;-0.003389111;0.897610889;0.027610889;0.669610889;0.003610889;0.755610889;0.294610889;0.758610889;0.048610889;0.729610889;0.026610889;0.715610889;0.021610889;0.695610889;0.022610889;0.696610889;0.192610889;0.727610889;0.054610889;0.666610889;-0.008389111;0.737610889;0.019610889;0.397610889;0.026610889;0.679610889;0.684610889;0.099610889;0.705610889;0.002610889;0.736610889;0.038610889;0.508610889;0.016610889;0.626610889;0.716610889;0.802610889;0.072610889;0.295610889;0.001610889;0.377610889;0.004610889;0.285610889;0.025610889;0.302610889;0.620610889;0.643610889;0.079610889;0.443610889;0.001610889;0.575610889;0.025610889;0.616610889;0.016610889;0.598610889;0.577610889;0.527610889;0.053610889;0.554610889;-0.015389111;0.588610889;0.009610889;0.592610889;0.004610889;0.529610889;179.8496109
0.880610889;0.404610889;0.849610889;0.049610889;0.785610889;0.088610889;0.945610889;0.014610889;0.880610889;0.021610889;0.939610889;0.238610889;0.914610889;0.038610889;1.020610889;-0.003389111;0.920610889;0.023610889;0.664610889;0.002610889;0.790610889;0.360610889;0.788610889;0.052610889;0.771610889;0.026610889;0.744610889;0.020610889;0.742610889;0.021610889;0.730610889;0.248610889;0.762610889;0.057610889;0.709610889;-0.009389111;0.764610889;0.018610889;0.495610889;0.027610889;0.750610889;0.736610889;0.105610889;0.742610889;0.000610889;0.762610889;0.034610889;0.575610889;0.016610889;0.672610889;0.776610889;0.861610889;0.077610889;0.334610889;0.001610889;0.511610889;0.001610889;0.329610889;0.022610889;0.325610889;0.666610889;0.690610889;0.089610889;0.522610889;-0.000389111;0.627610889;0.024610889;0.659610889;0.015610889;0.646610889;0.607610889;0.593610889;0.062610889;0.618610889;-0.015389111;0.635610889;0.008610889;0.637610889;0.005610889;0.592610889;184.8496109
0.925610889;0.446610889;0.900610889;0.058610889;0.831610889;0.089610889;1.001610889;0.021610889;0.950610889;0.025610889;1.001610889;0.262610889;0.993610889;0.040610889;1.060610889;-0.004389111;0.970610889;0.026610889;0.547610889;0.002610889;0.826610889;0.391610889;0.818610889;0.055610889;0.805610889;0.028610889;0.785610889;0.020610889;0.785610889;0.020610889;0.762610889;0.294610889;0.805610889;0.060610889;0.761610889;-0.007389111;0.802610889;0.018610889;0.552610889;0.028610889;0.813610889;0.788610889;0.119610889;0.805610889;0.004610889;0.822610889;0.038610889;0.631610889;0.015610889;0.731610889;0.860610889;0.926610889;0.087610889;0.326610889;0.003610889;0.571610889;0.004610889;0.350610889;0.025610889;0.319610889;0.705610889;0.737610889;0.108610889;0.596610889;0.003610889;0.677610889;0.025610889;0.707610889;0.018610889;0.691610889;0.648610889;0.633610889;0.069610889;0.659610889;-0.012389111;0.674610889;0.009610889;0.671610889;0.006610889;0.638610889;189.8496109
0.964610889;0.479610889;0.937610889;0.075610889;0.825610889;0.093610889;1.056610889;0.023610889;1.016610889;0.025610889;1.101610889;0.266610889;1.063610889;0.044610889;1.147610889;-0.003389111;1.046610889;0.027610889;0.465610889;0.003610889;0.857610889;0.436610889;0.849610889;0.056610889;0.857610889;0.027610889;0.825610889;0.024610889;0.838610889;0.022610889;0.812610889;0.347610889;0.836610889;0.064610889;0.810610889;-0.006389111;0.838610889;0.019610889;0.599610889;0.028610889;0.854610889;0.843610889;0.120610889;0.869610889;0.004610889;0.887610889;0.036610889;0.641610889;0.018610889;0.741610889;0.903610889;0.976610889;0.097610889;0.334610889;0.006610889;0.567610889;0.005610889;0.340610889;0.027610889;0.335610889;0.741610889;0.784610889;0.119610889;0.639610889;0.004610889;0.719610889;0.027610889;0.748610889;0.018610889;0.728610889;0.686610889;0.673610889;0.078610889;0.708610889;-0.011389111;0.719610889;0.010610889;0.712610889;0.007610889;0.681610889;194.8496109
0.997610889;0.506610889;0.957610889;0.076610889;0.841610889;0.092610889;1.095610889;0.021610889;1.055610889;0.024610889;1.090610889;0.279610889;1.043610889;0.040610889;1.190610889;-0.005389111;1.074610889;0.025610889;0.453610889;0.001610889;0.883610889;0.463610889;0.881610889;0.056610889;0.888610889;0.027610889;0.856610889;0.021610889;0.867610889;0.021610889;0.847610889;0.381610889;0.866610889;0.065610889;0.837610889;-0.008389111;0.873610889;0.017610889;0.625610889;0.026610889;0.874610889;0.891610889;0.125610889;0.910610889;0.002610889;0.924610889;0.035610889;0.665610889;0.014610889;0.754610889;0.950610889;0.999610889;0.099610889;0.444610889;0.002610889;0.610610889;0.003610889;0.351610889;0.026610889;0.351610889;0.773610889;0.815610889;0.125610889;0.649610889;0.002610889;0.737610889;0.023610889;0.747610889;0.016610889;0.750610889;0.714610889;0.710610889;0.076610889;0.735610889;-0.013389111;0.747610889;0.008610889;0.741610889;0.006610889;0.692610889;199.8496109
1.041610889;0.525610889;0.988610889;0.086610889;0.834610889;0.092610889;1.140610889;0.017610889;1.088610889;0.024610889;1.108610889;0.317610889;1.098610889;0.046610889;1.289610889;-0.001389111;1.108610889;0.027610889;0.538610889;0.002610889;0.908610889;0.500610889;0.905610889;0.068610889;0.916610889;0.030610889;0.878610889;0.022610889;0.918610889;0.021610889;0.862610889;0.435610889;0.889610889;0.067610889;0.879610889;-0.006389111;0.897610889;0.019610889;0.720610889;0.025610889;0.942610889;0.949610889;0.139610889;0.920610889;0.009610889;0.984610889;0.038610889;0.790610889;0.016610889;0.822610889;0.995610889;1.067610889;0.109610889;0.533610889;0.004610889;0.700610889;0.004610889;0.421610889;0.023610889;0.374610889;0.806610889;0.861610889;0.142610889;0.728610889;0.004610889;0.779610889;0.027610889;0.792610889;0.016610889;0.808610889;0.754610889;0.767610889;0.093610889;0.788610889;-0.011389111;0.789610889;0.009610889;0.787610889;0.004610889;0.748610889;204.8496109
1.071610889;0.530610889;1.030610889;0.112610889;0.861610889;0.093610889;1.168610889;0.024610889;1.095610889;0.027610889;1.115610889;0.347610889;1.105610889;0.052610889;1.231610889;-0.001389111;1.084610889;0.029610889;0.650610889;0.003610889;0.930610889;0.523610889;0.924610889;0.073610889;0.945610889;0.034610889;0.893610889;0.024610889;0.963610889;0.022610889;0.886610889;0.465610889;0.905610889;0.070610889;0.912610889;-0.005389111;0.915610889;0.020610889;0.819610889;0.028610889;0.961610889;0.964610889;0.158610889;0.947610889;0.009610889;1.028610889;0.042610889;0.878610889;0.017610889;0.891610889;1.021610889;1.103610889;0.121610889;0.769610889;0.006610889;0.768610889;0.003610889;0.684610889;0.028610889;0.385610889;0.841610889;0.896610889;0.161610889;0.789610889;0.009610889;0.820610889;0.030610889;0.811610889;0.019610889;0.842610889;0.782610889;0.796610889;0.105610889;0.813610889;-0.008389111;0.808610889;0.010610889;0.811610889;0.006610889;0.797610889;209.8496109
1.105610889;0.557610889;1.036610889;0.108610889;0.927610889;0.099610889;1.211610889;0.020610889;1.133610889;0.024610889;1.190610889;0.377610889;1.231610889;0.054610889;1.260610889;-0.003389111;1.167610889;0.028610889;0.601610889;0.004610889;0.964610889;0.552610889;0.962610889;0.087610889;0.986610889;0.035610889;0.939610889;0.022610889;1.014610889;0.022610889;0.917610889;0.499610889;0.946610889;0.077610889;0.966610889;-0.004389111;0.959610889;0.019610889;0.859610889;0.027610889;0.918610889;1.007610889;0.166610889;0.998610889;0.008610889;1.076610889;0.038610889;0.849610889;0.016610889;0.936610889;1.056610889;1.150610889;0.136610889;0.745610889;0.007610889;0.817610889;0.005610889;0.579610889;0.027610889;0.395610889;0.880610889;0.934610889;0.172610889;0.819610889;0.009610889;0.857610889;0.029610889;0.839610889;0.017610889;0.876610889;0.804610889;0.840610889;0.118610889;0.864610889;-0.006389111;0.849610889;0.011610889;0.850610889;0.005610889;0.828610889;214.8496109
1.108610889;0.590610889;1.067610889;0.131610889;0.922610889;0.099610889;1.208610889;0.019610889;1.177610889;0.023610889;1.200610889;0.390610889;1.167610889;0.052610889;1.171610889;-0.003389111;1.264610889;0.027610889;0.696610889;0.001610889;0.987610889;0.566610889;0.973610889;0.085610889;1.002610889;0.035610889;0.952610889;0.022610889;1.044610889;0.020610889;0.931610889;0.519610889;0.971610889;0.081610889;0.977610889;-0.006389111;0.977610889;0.021610889;0.901610889;0.026610889;0.881610889;1.031610889;0.177610889;1.018610889;0.006610889;1.104610889;0.038610889;0.892610889;0.016610889;0.983610889;1.065610889;1.157610889;0.143610889;0.852610889;0.008610889;0.942610889;0.004610889;0.707610889;0.027610889;0.404610889;0.890610889;0.950610889;0.184610889;0.862610889;0.007610889;0.884610889;0.027610889;0.876610889;0.017610889;0.905610889;0.817610889;0.869610889;0.121610889;0.893610889;-0.007389111;0.879610889;0.009610889;0.868610889;0.005610889;0.853610889;219.8496109
